CensusTract,ID,id,Total Population,California County,ZIP,"Nearby City 
(to help approximate location only)",Longitude,Latitude,CES_Score,CES_Percentile,"CES 3.0 
Percentile Range",SB 535 Disadvantaged Community,Ozone,Ozone Pctl,PM2.5,PM2.5 Pctl,Diesel PM,Diesel PM Pctl,Drinking Water,Drinking Water Pctl,Pesticides,Pesticides Pctl,Tox. Release,Tox. Release Pctl,Traffic,Traffic Pctl,Cleanup Sites,Cleanup Sites Pctl,Groundwater Threats,Groundwater Threats Pctl,Haz. Waste,Haz. Waste Pctl,Imp. Water Bodies,Imp. Water Bodies Pctl,Solid Waste,Solid Waste Pctl,Pollution Burden,Pollution Burden Score,Pollution Burden Pctl,Asthma,Asthma Pctl,Low Birth Weight,Low Birth Weight Pctl,Cardiovascular Disease,Cardiovascular Disease Pctl,Education,Education Pctl,Linguistic Isolation,Linguistic Isolation Pctl,Poverty,Poverty Pctl,Unemployment,Unemployment Pctl,Housing Burden,Housing Burden Pctl,Pop. Char. ,Pop. Char. Score,Pop. Char. Pctl
6001400300,6001400300,6001400300,4865,Alameda ,94618,Oakland,-122.2544365,37.8405983,12.04,17.63,15-20%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,426.1274354,48.29,1207.3,75.41,0.9,12.86,35.25,85.19,0,0,0,0,0,0,31.38,3.87,22.96,37.93,38.31,4.13,29.23,4.42,7.51,5,19.71,8.9,54.94,14.3,14.83,8.8,45.97,16,39.87,30.04,3.12,20.27
6001450502,6001450502,6001450502,4185,Alameda ,94552,Castro Valley,-121.9692968,37.714448,11.94,17.4,15-20%,No,0.038,22.34,8.69794377,30.7,23.691,72.63,361.46,37.57,0.02,11.63,342.3268865,44.3,2838.14,96.7,7,52.46,11.8,53.44,0.1,43.11,0,0,0,0,40.02,4.93,44.93,28.73,23.06,4.45,37.28,6.78,34.21,2.2,6.43,3.4,25.5,4.9,0.8,6.9,28.15,10.6,15.05,23.35,2.42,11.83
6001450750,6001450750,6001450750,3618,Alameda ,94568,Dublin,-121.8611155,37.7053403,11.82,17.16,15-20%,No,0.038,22.34,8.69794377,30.7,41.1,93.79,168.15,10.59,0,0,217.0139567,37.72,2571.12,95.54,0,0,0,0,0,0,2,29.25,0,0,29.63,3.65,18.82,31.79,28.36,4.01,26.44,7.6,45.12,8.1,32.58,8.1,51.7,17.2,20.89,3.2,3.16,15.5,37.46,31.23,3.24,21.76
6001450501,6001450501,6001450501,3129,Alameda ,94568,Dublin,-121.9419571,37.7068544,11.74,16.84,15-20%,No,0.038,22.34,8.69794377,30.7,39.727,93.01,168.15,10.59,0,0,339.0208425,44.11,629.64,44.3,7,52.46,17.05,65.84,0.1,43.11,0,0,0,0,34.1,4.2,29.43,31.79,28.36,4.2,30.85,7.6,45.12,NA,NA,7.3,47.83,10.8,8.42,4.1,6.94,10.2,13.28,26.95,2.79,16.21
6001404102,6001404102,6001404102,2283,Alameda ,94611,Oakland,-122.2510667,37.8260219,11.72,16.79,15-20%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,391.1998137,46.79,421.88,23.07,9,59.85,40.75,88.07,0,0,0,0,0,0,29.8,3.67,19.19,34.14,31.79,3.75,20.89,5.42,16.87,5.9,23.5,13.7,71.35,19.7,26.12,8.3,41.43,13.8,29.56,30.79,3.19,21.11
6001403800,6001403800,6001403800,3461,Alameda ,94610,Oakland,-122.2416233,37.8148343,11.72,16.77,15-20%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,373.1609215,45.83,945.68,64.9,0,0,20,71.07,0,0,2,29.25,0,0,30.52,3.76,20.85,56.26,64.51,4.75,45.23,5.98,23.7,3.6,13.2,3.9,29.29,12.7,11.7,5,12.69,9.6,11.34,30.06,3.12,20.29
6001441925,6001441925,6001441925,6159,Alameda ,94538,Fremont,-121.9630732,37.5500775,11.69,16.71,15-20%,No,0.035,16.94,9.1171234,32.61,17.009,51.8,83.53,7.3,0,0,122.0809767,27.45,474.21,28.24,6.3,49.01,4,26.91,0.035,18.05,0,0,0,0,21.92,2.7,5.25,59.75,68.84,5.33,61.58,9.54,69.36,3,10.24,8.4,52.9,8.4,4.63,4.5,9.37,8.3,7.46,41.76,4.33,37.14
6001442200,6001442200,6001442200,6875,Alameda ,94539,Fremont,-121.9421767,37.5345605,11.65,16.58,15-20%,No,0.035,16.94,9.53630303,40.92,27.455,80.98,279.92,29.26,0.03,13.47,127.0993245,28,1414.17,81.03,33.7,92.1,17,65.79,2.55,93.38,0,0,0,0,44.43,5.47,57.19,20.59,8.76,4.24,31.95,6.4,29.06,4.1,15.28,5.8,40.87,7.7,3.72,5.7,18.33,9.4,10.75,20.52,2.13,8.8
6001421900,6001421900,6001421900,3632,Alameda ,94702,Berkeley,-122.2896443,37.8794799,11.48,16.12,15-20%,No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,893.2845738,58.94,379.24,18.9,3.6,35.35,40.3,87.88,0.51,77.41,12,91.47,0.5,20.49,40.56,5,46.38,54.68,62.55,3.34,13.94,4.12,5.47,1.8,4.73,2.5,18.38,18.5,23.48,6.2,22.33,10.8,15.99,22.15,2.3,10.44
6001443322,6001443322,6001443322,2985,Alameda ,94539,Fremont,-121.9198352,37.482983,10.94,15.05,15-20%,No,0.035,16.94,9.53630303,40.92,36.37,90.7,83.53,7.3,0,0,210.0505772,37.05,1543.9,83.85,23.1,85.95,18,67.64,0.795,84.32,0,0,0,0,42.22,5.2,50.96,20.59,8.76,3.69,19.77,6.4,29.06,6.4,25.49,13.4,70.59,6.2,2.02,4,6.38,5.7,2.37,20.29,2.1,8.5
6001400400,6001400400,6001400400,3703,Alameda ,94609,Oakland,-122.2574628,37.8482107,10.91,15.02,15-20%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,444.9574376,48.96,1153.54,73.68,0,0,38.75,87.04,0,0,0,0,0,0,30.54,3.76,20.88,60.86,69.93,3.98,25.76,4.89,11.57,6.1,24.29,2.3,16.65,16.8,19.95,3.3,3.55,15.3,36.48,27.97,2.9,17.38
6001423601,6001423601,6001423601,2642,Alameda ,94705,Berkeley,-122.2587175,37.8588968,10.81,14.89,10-15%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,475.4348576,49.94,671.54,47.88,0,0,22.8,74.58,0,0,0,0,0,0,27.35,3.37,13.89,28.81,23.13,4.27,32.63,4.37,7.13,2.9,9.82,4.3,32.2,30.9,46.26,8.1,39.54,25.1,76.91,30.95,3.21,21.31
6001430101,6001430101,6001430101,6523,Alameda ,94552,Castro Valley,-122.0152514,37.7272587,10.67,14.58,10-15%,No,0.035,16.94,8.27876414,20.16,11.208,32.2,88.64,7.55,0,1.73,353.6842643,44.79,1503.18,82.97,0,0,19.5,70.01,0,0,1,15.26,2,50.44,28.7,3.53,16.81,23.11,12.53,4.23,31.71,7.92,49.68,4.2,15.76,7,46.49,14.7,15.64,8.8,45.97,9.4,10.75,29.11,3.02,18.97
6001451703,6001451703,6001451703,3859,Alameda ,94550,Livermore,-121.8009991,37.6672948,10.6,14.44,10-15%,No,0.04,25.87,8.69794377,30.7,20.035,61.68,418.27,43.51,8.11,56.72,147.9382682,30.47,397.3,20.8,0.7,10.71,0,0,0,0,2,29.25,0,0,28.35,3.49,16.13,30.79,26.67,4.25,32.08,9,63.65,5.1,20.19,2.9,21.8,7.6,3.57,7.7,35.89,8.2,7.25,29.27,3.04,19.22
6001428301,6001428301,6001428301,6526,Alameda ,94502,Alameda,-122.2406697,37.7334484,10.05,13.39,10-15%,No,0.03,7.58,8.69794377,30.7,16.681,50.75,70.6,4.47,0,0,371.2006555,45.72,301.3,12.22,0.25,4.54,27.8,79.76,0.25,65.56,14,94.41,10,89.46,36.67,4.52,36.3,33.09,30.28,3.5,16.46,4.67,9.56,5.4,21.3,9.1,55.59,8.5,4.78,5,12.69,13.1,26.43,21.46,2.23,9.82
6001435103,6001435103,6001435103,6403,Alameda ,94552,Castro Valley,-121.9830876,37.6518042,9.84,12.88,10-15%,No,0.035,16.94,8.69794377,30.7,3.846,10.95,208.3,16.25,0.11,21.57,260.9437328,40.73,686.66,49.07,0.1,2.01,33,83.96,0.05,25.76,1,15.26,0,0,26.2,3.23,11.81,34.05,31.7,4.59,41.05,7.95,50.01,5.7,22.65,9.5,57.33,6.7,2.56,2.3,1.19,7.6,5.81,29.41,3.05,19.45
6001450701,6001450701,6001450701,8075,Alameda ,94550,Livermore,-121.8054596,37.5511338,9.75,12.69,10-15%,No,0.038,22.34,9.1171234,32.61,5.301,14.59,666.42,78.72,1.35,41.27,84.28537033,23.91,1147.03,73.46,7,52.46,34.25,84.48,0.7,82.95,3,41.15,8,85.57,50.43,6.21,73.73,27.46,20.46,2.26,3.27,7.39,42.55,3.2,11.2,2.7,20.05,7.5,3.43,3.7,5.11,4.4,1.03,15.13,1.57,4.07
6001423700,6001423700,6001423700,3633,Alameda ,94705,Berkeley,-122.248923,37.8618413,9.7,12.57,10-15%,No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,477.4261937,50.02,592.5,40.69,0.7,10.71,9.5,47.17,1.5,90.05,1,15.26,0,0,32.58,4.01,25.77,22.91,12.17,1.83,1.55,4.25,6.42,2.3,6.89,1.9,13.12,45.6,67.83,7.8,36.77,24.4,75.01,23.32,2.42,11.8
6001405000,6001405000,6001405000,3136,Alameda ,94610,Oakland,-122.2190899,37.8121648,9.62,12.37,10-15%,No,0.03,7.58,8.69794377,30.7,33.96,89.23,70.6,4.47,0,0,364.8263842,45.47,1329.47,78.98,0,0,15.5,62.4,0.06,28.04,3,41.15,0,0,33.19,4.09,27.08,46.34,51.4,3.57,17.66,4.8,10.77,4.1,15.28,4.4,32.88,17.2,20.89,5.7,18.33,7.9,6.52,22.7,2.35,10.9
6001450601,6001450601,6001450601,3379,Alameda ,94588,Pleasanton,-121.930798,37.653163,9.53,12.15,10-15%,No,0.035,16.94,8.69794377,30.7,11.618,33.49,819.31,90.89,0.28,28.5,206.8932464,36.75,1776.2,88.04,10.5,63.95,46.5,90.15,0.25,65.56,2,29.25,0,0,47.58,5.86,65.63,20.54,8.64,4.35,34.58,4.26,6.5,1.8,4.73,6.6,44.77,12.1,10.79,4.7,10.41,6.3,3.26,15.68,1.63,4.48
6001442100,6001442100,6001442100,5166,Alameda ,94539,Fremont,-121.9498322,37.5483239,9.43,11.94,10-15%,No,0.035,16.94,9.1171234,32.61,19.673,60.77,83.53,7.3,0.02,11.08,116.9284596,26.86,529.62,33.79,13.4,73.37,12,54.27,0,0,0,0,0,0,26.54,3.27,12.31,20.59,8.76,5.56,67.04,6.4,29.06,4.6,17.85,12.8,68.62,8.5,4.78,4.4,8.69,6.4,3.41,27.81,2.88,17.16
6001436402,6001436402,6001436402,2618,Alameda ,94541,Hayward,-122.0404785,37.6668495,9.37,11.7,10-15%,No,0.035,16.94,8.69794377,30.7,13.844,42.03,58.51,0.69,0,0,382.5856121,46.37,NA,NA,1,17.97,0,0,0.225,63,0,0,0,0,20.59,2.54,3.83,52.04,59.03,4.65,42.62,7.08,38.42,6.1,24.29,4.2,31.54,11.3,9.11,7.9,37.67,11.8,20.17,35.63,3.69,28.06
6001450606,6001450606,6001450606,5733,Alameda ,94566,Pleasanton,-121.8997998,37.6694679,9.3,11.54,10-15%,No,0.038,22.34,8.69794377,30.7,19.458,60.02,160.48,9.93,0,5.61,167.135666,32.7,1113.91,72.33,3.5,35.08,0.75,3.96,0.15,54.01,2,29.25,0,0,30.4,3.74,20.6,27.71,20.91,4.13,29.23,7.61,45.22,3.6,13.2,3.2,24.17,4.4,0.49,8,38.51,6.7,4.07,23.94,2.48,12.54
6001430300,6001430300,6001430300,3670,Alameda ,94546,Castro Valley,-122.0837445,37.7229094,8.97,10.83,10-15%,No,0.033,11.08,8.69794377,30.7,19.181,59.27,70.6,4.47,0,0,366.7330186,45.56,190.56,5.05,0,0,0,0,0,0,7,71.61,0,0,19.64,2.42,2.89,68.95,77.77,1.86,1.63,9.63,70.78,7.2,28.85,4.8,35.21,20,26.65,4.2,7.5,8.9,9.14,35.76,3.71,28.21
6001420200,6001420200,6001420200,2898,Alameda ,94706,Albany,-122.2974624,37.8944611,8.96,10.8,10-15%,No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,630.2630945,54.3,394.65,20.58,0.5,8.28,23,74.91,0,0,12,91.47,0,0,31.08,3.83,22.14,28.09,21.49,2.53,4.75,4.62,8.96,2.2,6.43,4,30.14,22.8,31.98,8.9,46.86,18.3,51.56,22.57,2.34,10.77
6001450744,6001450744,6001450744,4831,Alameda ,94588,Pleasanton,-121.8650777,37.6969336,8.89,10.63,10-15%,No,0.038,22.34,8.69794377,30.7,39.521,92.78,394.79,41.44,0,0,199.5633391,35.76,2559.21,95.41,0,0,0,0,0.01,8.56,3,41.15,0,0,33.64,4.14,28.1,32.22,29.09,2.91,7.82,7.02,37.53,3.2,11.2,5.2,37.85,9.2,5.67,4.1,6.94,12,21.22,20.69,2.15,8.95
6001403701,6001403701,6001403701,2587,Alameda ,94610,Oakland,-122.2586656,37.8112134,8.89,10.62,10-15%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,357.0338436,45.04,537.97,34.74,3.5,35.08,62.5,93.61,0.15,54.01,2,29.25,0,0,35.01,4.31,32.08,49.77,55.79,2.1,2.47,4.14,5.71,4,14.94,4.3,32.2,23.3,33.12,1.6,0.62,9.6,11.34,19.88,2.06,8.08
6001451403,6001451403,6001451403,2220,Alameda ,94551,Livermore,-121.7842334,37.6912085,8.7,10.23,10-15%,No,0.04,25.87,8.69794377,30.7,21.453,65.56,418.74,43.64,0,0,151.7222611,31.01,284.94,10.95,0,0,14.3,58.81,0.01,8.56,2,29.25,0,0,26.23,3.23,11.86,34.71,32.91,4.37,35.14,7.39,42.55,9.2,36.61,1.3,8.25,13.7,13.54,3.1,2.84,10.4,14,25.96,2.69,15.05
6001404700,6001404700,6001404700,1954,Alameda ,94602,Oakland,-122.2070119,37.8133625,8.22,9.07,5-10%,No,0.03,7.58,8.69794377,30.7,22.17,67.31,70.6,4.47,0,0,379.0621952,46.22,611.54,42.77,0,0,3.5,23.6,0,0,1,15.26,0.1,1.34,21.64,2.67,4.97,65.06,74.32,4.79,46.47,6.76,34.06,2.2,6.43,0.8,4.29,6.6,2.39,6.4,23.82,5.8,2.48,29.75,3.09,19.96
6001428302,6001428302,6001428302,7074,Alameda ,94502,Alameda,-122.249779,37.7439709,8.17,8.92,5-10%,No,0.03,7.58,8.69794377,30.7,17.23,52.55,70.6,4.47,0,0,329.8476319,43.5,246.71,8.13,0,0,2.85,16.24,0,0,14,94.41,2.25,52.84,24.89,3.07,9.52,27.01,19.64,5.38,62.82,4.91,11.76,2.6,8.38,11.1,62.9,5.6,1.53,4.9,11.75,10.7,15.45,25.7,2.67,14.72
6001451102,6001451102,6001451102,4011,Alameda ,94550,Livermore,-121.7864954,37.6506604,8.16,8.85,5-10%,No,0.04,25.87,8.69794377,30.7,8.816,25.03,624.33,70.5,56.09,72.06,116.2856165,26.8,326.69,14.29,0,0,0.75,3.96,0,0,1,15.26,0,0,26.54,3.27,12.32,36.44,36.32,2.89,7.64,10.69,80.2,2.6,8.38,2.4,17.53,5,0.93,1.8,0.77,7.7,6.04,24.06,2.5,12.62
6001421800,6001421800,6001421800,2007,Alameda ,94703,Berkeley,-122.2782006,37.8802854,8.14,8.78,5-10%,No,0.03,7.58,8.69794377,30.7,21.752,66.45,70.6,4.47,0,0,632.8306336,54.35,373.84,18.49,1,17.97,4.55,28.75,0.5,76.85,2,29.25,0,0,27.52,3.39,14.34,71.31,79.53,1.4,0.69,4.6,8.79,3.9,14.5,2.1,14.88,15.9,18.05,4.8,11.17,12.7,24.49,23.14,2.4,11.48
6001420300,6001420300,6001420300,4571,Alameda ,94706,Albany,-122.3182668,37.8906102,8.13,8.74,5-10%,No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,631.5205814,54.33,1957.73,90.5,3.15,33.07,57.1,92.75,0.06,28.04,12,91.47,1.5,39.33,45.08,5.55,58.88,28.32,22.04,3.11,10.27,3.1,0.82,3,10.24,6.4,43.82,11.5,9.49,2.9,2.22,11.8,20.17,14.12,1.46,3.32
6001404101,6001404101,6001404101,2929,Alameda ,94611,Oakland,-122.2497952,37.8300772,8.12,8.71,5-10%,No,0.03,7.58,8.69794377,30.7,53.941,96.4,70.6,4.47,0,0,401.5484873,47.21,464.4,27.16,9,59.85,39.8,87.67,0,0,0,0,0,0,30.17,3.72,20.14,30.93,26.94,3.95,24.98,4.58,8.66,0.3,0.18,2.3,16.65,16.5,19.25,8.1,39.54,14.8,34.16,21.07,2.19,9.37
6001404000,6001404000,6001404000,2819,Alameda ,94611,Oakland,-122.2536542,37.8232774,7.75,7.82,5-10%,No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,384.8651217,46.43,1104.41,71.9,4.5,42.17,47.25,90.35,0,0,0,0,0,0,33.39,4.11,27.5,32.64,29.65,1.95,1.9,5.1,13.53,0.4,0.33,4,30.14,20.2,27.09,6.6,25.46,12.5,23.51,18.16,1.88,6.58
6001430400,6001430400,6001430400,2046,Alameda ,94546,Castro Valley,-122.1010932,37.7202531,7.39,7.25,5-10%,No,0.033,11.08,8.69794377,30.7,28.524,82.7,70.6,4.47,0,0,374.9962064,45.93,146.6,3.08,0,0,1.5,8.85,0,0,7,71.61,0,0,22.31,2.75,5.82,52.5,59.53,2.04,2.26,7.11,38.84,8.9,35.74,4.7,34.53,13.1,12.43,4.4,8.69,1.9,0.09,25.92,2.69,14.98
6001450605,6001450605,6001450605,3685,Alameda ,94566,Pleasanton,-121.8820197,37.6721031,7.09,6.7,5-10%,No,0.038,22.34,8.69794377,30.7,23.13,70.86,160.48,9.93,0.01,8.76,164.2999571,32.34,451.19,25.91,0,0,2,13.52,0.125,49.42,2,29.25,0,0,25.27,3.11,10.26,26.2,18.2,4.21,31.15,7.13,39.04,2.8,9.26,3.7,27.68,7.6,3.57,6.3,23.07,8.7,8.63,21.95,2.28,10.24
6001442000,6001442000,6001442000,3212,Alameda ,94539,Fremont,-121.9351067,37.5592488,6.47,5.55,5-10%,No,0.035,16.94,9.1171234,32.61,13.007,38.86,273.72,28.1,0,4.02,106.9391998,25.94,1322.88,78.84,3.5,35.08,0,0,0,0,0,0,0,0,23.8,2.93,7.7,20.24,8.28,4.76,45.66,5.88,22.34,6,23.83,4.9,35.77,6.6,2.39,6.2,22.33,4.7,1.32,21.28,2.21,9.56
6001430200,6001430200,6001430200,6916,Alameda ,94552,Castro Valley,-122.0615667,37.7216743,6.41,5.51,5-10%,No,0.033,11.08,8.69794377,30.7,12.429,36.35,70.6,4.47,0.29,28.81,358.7625225,45.11,281.07,10.6,1.2,19.79,0,0,0,0,2,29.25,0,0,19.19,2.36,2.56,49.54,55.54,3.35,14.1,7.65,46,3.4,12.25,5.8,40.87,4.1,0.39,5.1,13.48,5,1.64,26.14,2.71,15.29
6001405100,6001405100,6001405100,4197,Alameda ,94610,Oakland,-122.2321836,37.8114477,6.34,5.33,5-10%,No,0.03,7.58,8.69794377,30.7,44.403,94.91,70.6,4.47,0,0,369.523345,45.65,1228.36,76.1,0,0,5.5,33.38,0.01,8.56,3,41.15,0,0,30.24,3.73,20.27,49.59,55.59,3.3,13.21,5.29,15.38,1.7,4.28,0.8,4.29,3.1,0.15,4.5,9.37,7.6,5.81,16.42,1.7,5.1
6001421700,6001421700,6001421700,3198,Alameda ,94709,Berkeley,-122.2701843,37.8819398,6.28,5.17,5-10%,No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,592.3729601,53.43,372.17,18.39,2.7,30.46,6.05,36.48,0.775,84.1,2,29.25,0,0,26.64,3.28,12.45,24.04,14.21,2.03,2.19,4.17,5.81,1.8,4.73,5.8,40.87,25.3,36.67,5.8,19.25,17.1,45.93,18.45,1.91,6.87
6001443200,6001443200,6001443200,3704,Alameda ,94539,Fremont,-121.8964116,37.4871497,6.08,4.82,1-5% (lowest scores),No,0.038,22.34,9.53630303,40.92,19.825,61.11,83.08,6.46,0.18,25.55,136.9757345,29.18,1929.95,90.17,3.85,36.06,4.5,28.72,0.075,30.58,0,0,0,0,32.62,4.02,25.92,19.27,7.21,2.58,5.11,5.98,23.7,3.9,14.5,8,51.09,7.6,3.57,5.5,16.52,2.1,0.13,14.58,1.51,3.62
6001420100,6001420100,6001420100,2355,Alameda ,94706,Albany,-122.2910214,37.8947731,5.96,4.59,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,627.7682964,54.23,217.42,6.53,0,0,4,26.91,0,0,12,91.47,0,0,25.99,3.2,11.36,28.51,22.48,2.16,2.83,4.71,10.01,4.9,19.28,5.3,38.39,11.7,9.94,8,38.51,10.5,14.52,17.95,1.86,6.39
6001408000,6001408000,6001408000,2671,Alameda ,94619,Oakland,-122.1887608,37.805237,5.94,4.58,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,15.046,45.77,243.54,24.47,0,0,372.2735767,45.76,387.92,19.86,0,0,5.6,33.6,0,0,0,0,0,0,18.83,2.32,2.3,48.25,54.11,4.49,38.66,4.27,6.58,5.1,20.19,1.1,6.69,10.6,8.08,8.4,42.25,6.9,4.38,24.72,2.56,13.55
6001420600,6001420600,6001420600,3283,Alameda ,94706,Albany,-122.2870621,37.8870336,5.85,4.4,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,30.94,86.48,70.6,4.47,0,0,666.7128418,55.15,308.69,12.82,0,0,2.7,15.76,0.25,65.56,12,91.47,0,0,30.3,3.73,20.42,30.45,25.94,2.84,7.24,5.03,12.92,3,10.24,3.6,26.97,7.6,3.57,4.7,10.41,12.4,23.19,15.12,1.57,4.04
6001404200,6001404200,6001404200,3483,Alameda ,94611,Oakland,-122.2344651,37.8361078,5.66,4.02,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,37.695,91.69,70.6,4.47,0,0,415.5282005,47.89,547.4,35.91,4.5,42.17,20.3,71.33,0,0,0,0,2,50.44,31.71,3.91,23.71,20.18,8.15,4.36,34.86,3.47,1.96,2.9,9.82,2.7,20.05,6.6,2.39,7.1,29.83,5.9,2.63,13.97,1.45,3.12
6001404400,6001404400,6001404400,5314,Alameda ,94611,Oakland,-122.2150894,37.8462442,5.62,3.96,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,23.838,72.84,233.99,23.23,0,0,429.0343298,48.44,1273.83,77.42,0,0,0,0,0,0,0,0,1,32.8,26.97,3.32,13.08,23.28,12.79,5.63,69.02,3.73,3.12,0.7,0.82,1.7,11.52,8.9,5.29,1.2,0.27,6.5,3.63,16.31,1.69,5.04
6001426200,6001426200,6001426200,4745,Alameda ,94611,Oakland,-122.2406227,37.824626,5.52,3.82,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,54.34,96.71,70.6,4.47,0,0,393.7575393,46.92,685.96,48.95,4.5,42.17,18.5,68.26,0,0,0,0,1,32.8,31.96,3.94,24.22,33.32,30.73,3.54,17.08,4.69,9.81,1.9,5.13,2.9,21.8,7.1,3.05,4.2,7.5,5,1.64,13.52,1.4,2.81
6001450604,6001450604,6001450604,4796,Alameda ,94566,Pleasanton,-121.8865529,37.6811899,5.24,3.37,1-5% (lowest scores),No,0.038,22.34,8.69794377,30.7,22.801,69.5,160.48,9.93,0,5.75,165.656049,32.55,525.96,33.41,0,0,0.3,2.23,0.12,46.52,2,29.25,0,0,24.65,3.04,9,25.26,16.66,3.11,10.27,6.57,31.32,4.1,15.28,4,30.14,12.1,10.79,4.2,7.5,7.4,5.52,16.63,1.72,5.22
6001421500,6001421500,6001421500,3640,Alameda ,94708,Berkeley,-122.2590314,37.8920346,4.62,2.62,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,13.01,38.99,70.6,4.47,0,0,586.8951191,53.26,210.44,6.1,0.2,2.72,0.75,3.96,1.5,90.05,1,15.26,0,0,20.9,2.57,4.13,16.5,4.48,6.44,84.06,3.9,4.04,1.1,1.87,1.2,7.44,4.9,0.8,4.3,8.06,3.8,0.63,17.31,1.8,5.7
6001404300,6001404300,6001404300,3218,Alameda ,94618,Oakland,-122.2381008,37.8451917,4.61,2.61,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,40.352,93.44,70.6,4.47,0,0,433.3694976,48.59,1089.96,71.32,0,0,11,52.05,0,0,0,0,0,0,27.86,3.43,15.2,25.23,16.54,4.12,28.98,4.4,7.37,2.8,9.26,1.8,12.28,6.8,2.68,5.4,15.84,4.8,1.42,12.96,1.34,2.52
6001404501,6001404501,6001404501,1677,Alameda ,94611,Oakland,-122.2171515,37.8271275,4.49,2.43,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,22.17,67.31,70.6,4.47,0,0,395.6194896,47.02,723.5,51.95,0,0,0,0,0,0,1,15.26,0.6,21.13,22.33,2.75,5.87,28.07,21.46,3.6,18.24,4.5,8.15,2.7,8.73,3,22.52,2.9,0.13,8.8,45.97,2.9,0.28,15.74,1.63,4.55
6001404502,6001404502,6001404502,5784,Alameda ,94611,Oakland,-122.2026154,37.8345259,4.32,2.35,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,23.128,70.74,238.66,24.17,0,0,406.808907,47.48,586.44,39.95,0,0,0,0,0,0,1,15.26,1,32.8,24.22,2.98,8.3,31.98,28.67,4.28,32.86,5.13,13.76,1.3,2.59,0,0,5.3,1.22,3.9,5.98,6.9,4.38,13.97,1.45,3.13
6001430102,6001430102,6001430102,2285,Alameda ,94546,Castro Valley,-122.0747102,37.7726562,4.13,2.08,1-5% (lowest scores),No,0.033,11.08,8.27876414,20.16,3.203,9.28,319.57,34.12,0,0,377.6855928,46.1,272.88,10.03,6,48.25,9,46.01,0,0,2,29.25,0.4,12.36,21.51,2.65,4.79,21.98,10.72,3.16,11.06,6.58,31.41,3.8,14.04,5.6,40.01,5.6,1.53,2.7,1.73,6.8,4.24,15.02,1.56,4.02
6001400100,6001400100,6001400100,2937,Alameda ,94704,Berkeley,-122.2319033,37.8675947,3.97,1.87,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,27.437,80.96,70.6,4.47,0,0,485.3112108,50.3,929.74,64.02,4.5,42.17,4.05,27.08,6,97.81,2,29.25,1,32.8,37.94,4.67,39.69,18.5,6.31,2.99,8.68,3.01,0.72,1.7,4.28,3.8,28.62,7.6,3.57,NA,NA,8.5,8.12,8.19,0.85,0.82
6001423800,6001423800,6001423800,2925,Alameda ,94705,Berkeley,-122.2441385,37.8547587,3.9,1.8,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,42.19,94.4,70.6,4.47,0,0,455.1525716,49.33,618.76,43.51,0,0,17.8,66.78,0,0,0,0,0,0,26.36,3.25,12.07,32.73,29.72,2.01,2.11,4.77,10.47,2.1,5.93,3.5,26.28,6.7,2.56,4.6,9.76,4.3,0.93,11.6,1.2,1.94
6001421300,6001421300,6001421300,3844,Alameda ,94707,Berkeley,-122.2813663,37.8911093,3.9,1.79,1-5% (lowest scores),No,0.03,7.58,8.69794377,30.7,28.078,81.88,70.6,4.47,0,0,629.9883854,54.29,306.49,12.68,0.2,2.72,2.75,15.91,0.25,65.56,12,91.47,0,0,29.96,3.69,19.59,25.08,16.16,3.78,21.53,3.25,1.35,0.4,0.33,0.5,1.63,11.6,9.7,4.1,6.94,11.4,18.24,10.19,1.06,1.48
